V1,V2,set
38.0,9093.0,16
39.0,9192.0,16
63.0,9743.0,16
41.0,9252.0,16
65.0,9752.0,16
29.0,8580.0,16
28.0,8489.0,16
8.0,7148.0,16
9.0,7238.0,16
84.0,9994.0,16
30.0,8627.0,16
31.0,8708.0,16
73.0,9862.0,16
26.0,8345.0,16
25.0,8269.0,16
55.0,9706.0,16
54.0,9681.0,16
20.0,7994.0,16
21.0,8068.0,16
53.0,9607.0,16
76.0,9889.0,16
5.0,6929.0,16
6.0,7000.0,16
19.0,7960.0,16
18.0,7889.0,16
74.0,9878.0,16
23.0,8175.0,16
24.0,8244.0,16
42.0,9291.0,16
43.0,9359.0,16
50.0,9569.0,16
10.0,7297.0,16
49.0,9547.0,16
48.0,9488.0,16
9.0,7238.0,16
52.0,9594.0,16
44.0,9386.0,16
75.0,9888.0,16
21.0,8068.0,16
22.0,8122.0,16
65.0,9752.0,16
23.0,8175.0,16
22.0,8122.0,16
17.0,7836.0,16
18.0,7889.0,16
62.0,9742.0,16
34.0,8883.0,16
30.0,8627.0,16
29.0,8580.0,16
39.0,9192.0,16
40.0,9238.0,16
12.0,7549.0,16
34.0,8883.0,16
33.0,8841.0,16
15.0,7664.0,16
14.0,7624.0,16
42.0,9291.0,16
8.0,7148.0,16
7.0,7110.0,16
20.0,7994.0,16
19.0,7960.0,16
28.0,8489.0,16
27.0,8457.0,16
14.0,7624.0,16
31.0,8708.0,16
32.0,8740.0,16
38.0,9093.0,16
37.0,9063.0,16
44.0,9386.0,16
43.0,9359.0,16
16.0,7690.0,16
15.0,7664.0,16
25.0,8269.0,16
54.0,9681.0,16
52.0,9594.0,16
24.0,8244.0,16
0.0,6058.0,0
82.0,10003.0,0
82.0,10003.0,0
0.0,6058.0,0
2.0,6304.0,0
3.0,6639.0,0
51.0,9545.0,0
50.0,9425.0,0
54.0,9546.0,0
17.0,7832.0,0
78.0,9984.0,0
42.0,9193.0,0
81.0,9992.0,0
4.0,6786.0,0
5.0,6946.0,0
22.0,8124.0,0
23.0,8133.0,0
3.0,6639.0,0
4.0,6786.0,0
45.0,9299.0,0
10.0,7297.0,0
9.0,7156.0,0
48.0,9403.0,0
1.0,6194.0,0
11.0,7420.0,0
10.0,7297.0,0
77.0,9961.0,0
38.0,9016.0,0
76.0,9912.0,0
2.0,6304.0,0
1.0,6194.0,0
39.0,9039.0,0
74.0,9872.0,0
44.0,9273.0,0
20.0,7992.0,0
19.0,7889.0,0
16.0,7729.0,0
28.0,8468.0,0
29.0,8570.0,0
13.0,7574.0,0
12.0,7474.0,0
65.0,9751.0,0
21.0,8025.0,0
55.0,9591.0,0
25.0,8259.0,0
26.0,8357.0,0
15.0,7700.0,0
14.0,7605.0,0
62.0,9698.0,0
24.0,8223.0,0
73.0,9841.0,0
59.0,9647.0,0
75.0,9899.0,0
67.0,9786.0,0
47.0,9385.0,0
66.0,9773.0,0
64.0,9722.0,0
61.0,9671.0,0
68.0,9810.0,0
